date,sp500_close,ma50,ma200,price_vs_ma200_pct
2022-06-17,3674.840087890625,4117.17140625,4420.598344726563,-16.87007501429236
2022-06-21,3764.7900390625,4102.4630078125,4416.737543945313,-14.760838704951695
2022-06-22,3759.889892578125,4087.8952099609373,4412.859842529297,-14.796979130361688
2022-06-23,3795.72998046875,4075.5592138671873,4409.238343505859,-13.914157395022976
2022-06-24,3911.739990234375,4065.845009765625,4406.226694335937,-11.222452642693327
2022-06-27,3900.110107421875,4054.9154150390623,4403.260845947266,-11.426775658509703
2022-06-28,3821.550048828125,4043.494619140625,4400.075695800781,-13.148083964209366
2022-06-29,3818.830078125,4032.037421875,4396.826196289063,-13.14575769794798
2022-06-30,3785.3798828125,4018.5008203125,4393.537846679687,-13.842101401875674
2022-07-01,3825.330078125,4005.81841796875,4390.26099609375,-12.867820807724161
2022-07-05,3831.389892578125,3994.5730126953126,4387.04919555664,-12.66590088712265
2022-07-06,3845.080078125,3986.0390185546876,4384.109644775391,-12.295074948519147
2022-07-07,3902.6201171875,3978.1690185546877,4381.834095458984,-10.936378873132291
2022-07-08,3899.3798828125,3972.6526123046874,4379.560045166016,-10.964118710588732
2022-07-11,3854.429931640625,3966.06201171875,4376.853994140625,-11.936063281968712
2022-07-12,3818.800048828125,3956.6880126953124,4373.703094482422,-12.687259140985729
2022-07-13,3801.780029296875,3950.085009765625,4370.434594726563,-13.011396306349843
2022-07-14,3790.3798828125,3942.785009765625,4367.170944824219,-13.2074303776752
2022-07-15,3863.159912109375,3936.5386083984376,4364.723594970703,-11.49130459118327
2022-07-18,3830.85009765625,3927.1522119140627,4362.080545654297,-12.17837319687466
2022-07-19,3936.68994140625,3922.9486083984375,4360.226295166016,-9.713632391725202
2022-07-20,3959.89990234375,3919.6798095703125,4358.240594482422,-9.139942678772151
2022-07-21,3998.949951171875,3919.8340087890624,4356.733044433594,-8.212187655583868
2022-07-22,3961.6298828125,3919.04560546875,4354.812592773437,-9.028694153530314
2022-07-25,3966.840087890625,3919.67880859375,4352.829044189453,-8.867542289860452
2022-07-26,3921.050048828125,3919.4982080078125,4350.4354956054685,-9.869941692299111
2022-07-27,4023.610107421875,3919.4926123046876,4348.596846923828,-7.473370168399185
2022-07-28,4072.429931640625,3920.7810107421874,4347.153046875,-6.319609921069203
2022-07-29,4130.2900390625,3921.6098095703123,4346.051247558594,-4.964534383189756
2022-08-01,4118.6298828125,3925.50880859375,4344.825397949218,-5.2060898751762
2022-08-02,4091.18994140625,3929.316806640625,4343.090048828125,-5.800020367752767
2022-08-03,4155.169921875,3934.3930029296876,4341.509047851562,-4.2920358779114824
2022-08-04,4151.93994140625,3937.9568017578126,4339.836447753906,-4.329575748065406
2022-08-05,4145.18994140625,3942.0310009765626,4337.964248046875,-4.443888783256322
2022-08-08,4140.06005859375,3945.2576025390626,4335.983598632813,-4.518548919346454
2022-08-09,4122.47021484375,3946.550205078125,4333.84705078125,-4.877348772596757
2022-08-10,4210.240234375,3947.590205078125,4332.173752441407,-2.814603592427256
2022-08-11,4207.27001953125,3949.092607421875,4330.377702636719,-2.8428855762514638
2022-08-12,4280.14990234375,3952.671005859375,4328.904501953125,-1.1262572225231082
2022-08-15,4297.14013671875,3955.077412109375,4327.631801757812,-0.7045808524347441
2022-08-16,4305.2001953125,3959.010615234375,4326.175703125,-0.48485103823564524
2022-08-17,4274.0400390625,3962.0628125,4324.51900390625,-1.1672735117628896
2022-08-18,4283.740234375,3964.524013671875,4322.86935546875,-0.9051654786709773
2022-08-19,4228.47998046875,3966.778212890625,4320.858505859375,-2.137966917115053
2022-08-22,4137.990234375,3969.1816162109376,4318.245607910157,-4.174273302217113
2022-08-23,4128.72998046875,3973.739013671875,4315.488957519531,-4.327643492757938
2022-08-24,4140.77001953125,3981.56181640625,4312.705158691406,-3.986712117652058
2022-08-25,4199.1201171875,3990.834619140625,4310.192258300781,-2.5769648882685625
2022-08-26,4057.659912109375,3996.188017578125,4307.054307861328,-5.790370353509433
2022-08-29,4030.610107421875,4003.4648193359376,4303.97380859375,-6.35142575974903
2022-08-30,3986.159912109375,4009.6912158203127,4300.658258056641,-7.312795555380392
2022-08-31,3955.0,4013.4954150390627,4297.0190075683595,-7.959448328386721
2022-09-01,3966.85009765625,4017.634619140625,4293.439259033203,-7.60670273114552
2022-09-02,3924.260009765625,4020.2052197265625,4289.556059570313,-8.515940687840773
2022-09-06,3908.18994140625,4020.13421875,4285.653659667969,-8.807611352592659
2022-09-07,3979.8701171875,4021.7294189453123,4282.030310058593,-7.056470202028031
2022-09-08,4006.179931640625,4025.4220166015625,4278.57140991211,-6.3664118738427256
2022-09-09,4067.360107421875,4030.3926171875,4275.493510742188,-4.868055647783754
2022-09-12,4110.41015625,4036.89322265625,4272.592060546875,-3.795866818048521
2022-09-13,3932.68994140625,4039.040419921875,4268.748210449219,-7.872524976299888
2022-09-14,3946.010009765625,4041.332822265625,4265.50515991211,-7.490206626618356
2022-09-15,3901.35009765625,4042.45822265625,4261.7355603027345,-8.456307472556656
2022-09-16,3873.330078125,4041.872421875,4258.26721069336,-9.039759919286084
2022-09-19,3899.889892578125,4041.8826220703127,4255.201459960937,-8.350052770147197
2022-09-20,3855.929931640625,4041.9126220703124,4251.595609130859,-9.306286718343815
2022-09-21,3789.929931640625,4041.3352197265626,4247.853107910156,-10.780108554526224
2022-09-22,3757.989990234375,4040.4594189453123,4243.684708251953,-11.445117896556567
2022-09-23,3693.22998046875,4038.5164208984374,4238.7171081542965,-12.869156250983515
2022-09-26,3655.0400390625,4034.3540234375,4233.486258544922,-13.663590340346065
2022-09-27,3647.2900390625,4030.682822265625,4228.385457763672,-13.742725787551645
2022-09-28,3719.0400390625,4026.32982421875,4223.420557861328,-11.942464925970775
2022-09-29,3640.469970703125,4019.9412255859374,4218.278056640625,-13.697724004416589
2022-09-30,3585.6201171875,4011.67462890625,4213.035708007813,-14.892244792223575
2022-10-03,3678.429931640625,4006.0106298828123,4207.878607177734,-12.582318193162312
2022-10-04,3790.929931640625,4002.4924267578126,4203.4899072265625,-9.814701229011447
2022-10-05,3783.280029296875,3999.7370263671874,4199.303106689453,-9.906955197634026
2022-10-06,3744.52001953125,3994.155224609375,4195.185606689453,-10.742446923911842
2022-10-07,3639.659912109375,3985.49982421875,4190.137756347656,-13.137464118079656
2022-10-10,3612.389892578125,3975.1418212890626,4184.716905517578,-13.676600493209856
2022-10-11,3588.840087890625,3964.546025390625,4179.032155761719,-14.122697454179288
2022-10-12,3577.030029296875,3954.2628271484373,4172.961356201172,-14.280777511124597
2022-10-13,3669.909912109375,3944.557626953125,4167.379155273437,-11.937220603855081
2022-10-14,3583.070068359375,3933.1802294921877,4161.329205322266,-13.896019959759675
2022-10-17,3677.949951171875,3923.8354296875,4155.825305175781,-11.498927864189735
2022-10-18,3719.97998046875,3915.433828125,4150.594304199219,-10.374763038025892
2022-10-19,3695.159912109375,3906.8876220703123,4145.087303466797,-10.854473221375072
2022-10-20,3665.780029296875,3895.99841796875,4139.448503417969,-11.442791804994867
2022-10-21,3752.75,3886.908017578125,4134.709353027344,-9.237876726393878
2022-10-24,3797.340087890625,3877.2518212890627,4130.215804443359,-8.059523577306072
2022-10-25,3859.110107421875,3868.491220703125,4126.126206054688,-6.47135073670293
2022-10-26,3830.60009765625,3858.99921875,4121.927756347656,-7.067752661185523
2022-10-27,3807.300048828125,3849.6644189453127,4117.398907470703,-7.531426165192001
2022-10-28,3901.06005859375,3842.0108154296877,4113.2724572753905,-5.15921084455001
2022-10-31,3871.97998046875,3834.8808154296876,4109.337208251953,-5.776046494957043
2022-11-01,3856.10009765625,3829.2430126953127,4105.303458251953,-6.070278680490393
2022-11-02,3759.68994140625,3821.8622119140623,4101.216358642578,-8.327442089628413
2022-11-03,3719.889892578125,3813.444609375,4097.1520092773435,-9.207911150110348
2022-11-04,3770.550048828125,3804.8732080078125,4093.5911096191408,-7.891385635266113
2022-11-07,3806.800048828125,3799.8560107421877,4090.63541015625,-6.938661916029409
2022-11-08,3828.110107421875,3795.8060107421875,4087.725311279297,-6.35109221113912
2022-11-09,3748.570068359375,3791.0542138671876,4084.6859106445313,-8.228682685472865
2022-11-10,3956.3701171875,3791.0816162109377,4082.7181103515627,-3.094702836419505
2022-11-11,3992.929931640625,3791.603212890625,4081.0502111816404,-2.1592549706831665
2022-11-14,3957.25,3792.2630126953127,4078.6772106933595,-2.9771223467992325
2022-11-15,3991.72998046875,3793.9338134765626,4076.0581115722657,-2.0688647903252755
2022-11-16,3958.7900390625,3793.5122119140624,4073.1193615722655,-2.8069229590569456
2022-11-17,3946.56005859375,3792.319814453125,4069.905262451172,-3.0306652342844687
2022-11-18,3965.340087890625,3790.2794140625,4067.344763183594,-2.507893508715686
2022-11-21,3949.93994140625,3787.070009765625,4064.591813964844,-2.8207475142935867
2022-11-22,4003.580078125,3788.4878125,4062.1903637695314,-1.4428246929851785
2022-11-23,4027.260009765625,3790.1128125,4059.718963623047,-0.7995369666784602
2022-11-25,4026.1201171875,3792.608212890625,4056.913663330078,-0.759038734812556
2022-11-28,3963.93994140625,3794.42041015625,4054.2129626464844,-2.2266472450254926
2022-11-29,3957.6298828125,3795.5752099609376,4051.907911376953,-2.3267564472464697
2022-11-30,4080.110107421875,3800.0588134765626,4050.3001123046874,0.7359947236162956
2022-12-01,4076.570068359375,3805.7916162109377,4048.3276135253905,0.6976326406891387
2022-12-02,4071.699951171875,3812.0658154296875,4046.311064453125,0.6274576105082863
2022-12-05,3998.840087890625,3818.178017578125,4044.403966064453,-1.1265906807564896
2022-12-06,3941.260009765625,3823.9024169921877,4042.3659155273435,-2.501156695720086
2022-12-07,3933.919921875,3829.6350146484374,4040.511716308594,-2.638076608053397
2022-12-08,3963.510009765625,3834.5244140625,4039.201766357422,-1.8739285871340994
2022-12-09,3934.3798828125,3840.4026123046874,4037.430164794922,-2.552373113001105
2022-12-12,3990.56005859375,3848.5014111328123,4035.4597155761717,-1.112628055958953
2022-12-13,4019.64990234375,3855.325810546875,4033.6882653808593,-0.34802796134727476
2022-12-14,3995.320068359375,3859.41361328125,4032.133566894531,-0.9130029530125205
2022-12-15,3895.75,3861.6630126953123,4029.679616699219,-3.3235797740397754
2022-12-16,3852.360107421875,3863.819814453125,4027.1239660644533,-4.339669205995856
2022-12-19,3817.659912109375,3867.379814453125,4024.5679150390624,-5.141123402502679
2022-12-20,3821.6201171875,3871.5644189453124,4022.67056640625,-4.997934727684239
2022-12-21,3878.43994140625,3877.356416015625,4021.209265136719,-3.5504077086526586
2022-12-22,3822.389892578125,3882.26361328125,4018.931815185547,-4.890402018386764
2022-12-23,3844.820068359375,3885.76181640625,4016.8583154296875,-4.282905533647363
2022-12-27,3829.25,3890.6854150390627,4014.9830151367187,-4.625997530661885
2022-12-28,3783.219970703125,3892.7908154296874,4013.033565673828,-5.726680108944338
2022-12-29,3849.280029296875,3895.37681640625,4010.96771484375,-4.031139042792664
2022-12-30,3839.5,3898.2636181640623,4008.3759155273438,-4.2130757964382815
2023-01-03,3824.139892578125,3901.4308154296873,4005.4382653808593,-4.526305507432293
2023-01-04,3852.969970703125,3903.43521484375,4002.3875146484374,-3.7332103250486193
2023-01-05,3808.10009765625,3903.6504150390624,3999.1221142578124,-4.776598742022009
2023-01-06,3895.080078125,3904.369814453125,3996.0394653320313,-2.5264862392604726
2023-01-09,3892.090087890625,3905.5996142578124,3993.2187145996095,-2.5325090844447895
2023-01-10,3919.25,3907.83861328125,3990.2141638183593,-1.7784550128119303
2023-01-11,3969.610107421875,3909.2096142578125,3987.3469140625,-0.44482727545154255
2023-01-12,3983.169921875,3911.4334130859374,3984.385163574219,-0.03050010602210218
2023-01-13,3999.090087890625,3914.293212890625,3981.2226135253904,0.4487936520940483
2023-01-17,3990.969970703125,3918.9188134765627,3978.165212402344,0.3218759809386684
2023-01-18,3928.860107421875,3923.0982177734377,3975.157462158203,-1.1646671905970796
2023-01-19,3898.85009765625,3925.66421875,3971.922413330078,-1.839721627708335
2023-01-20,3972.610107421875,3928.980419921875,3968.8722631835935,0.09417900074424335
2023-01-23,4019.81005859375,3932.8144189453124,3966.345712890625,1.3479497142512287
2023-01-24,4016.949951171875,3938.1820166015623,3964.0247131347655,1.3351389526342183
