date,value
2024-07-16,1044.25
2024-07-17,1042.0
2024-07-18,1043.75
2024-07-19,1035.5
2024-07-22,1068.75
2024-07-23,1075.75
2024-07-24,1062.75
2024-07-25,1078.5
2024-07-26,1046.25
2024-07-29,1040.0
2024-07-30,1020.0
2024-07-31,1023.25
2024-08-01,1015.5
2024-08-02,1028.75
2024-08-05,1041.5
2024-08-06,1026.75
2024-08-07,1019.75
2024-08-08,1007.75
2024-08-09,1001.5
2024-08-12,987.75
2024-08-13,960.75
2024-08-14,968.75
2024-08-15,967.75
2024-08-16,955.25
2024-08-19,976.25
2024-08-20,976.5
2024-08-21,982.0
2024-08-22,961.0
2024-08-23,972.75
2024-08-26,980.75
2024-08-27,987.25
2024-08-28,976.5
2024-08-29,991.75
2024-08-30,998.75
2024-09-03,1012.5
2024-09-04,1020.75
2024-09-05,1024.25
2024-09-06,1004.25
2024-09-09,1018.5
2024-09-10,997.0
2024-09-11,1000.75
2024-09-12,1011.75
2024-09-13,1006.5
2024-09-16,1004.0
2024-09-17,1007.25
2024-09-18,1014.75
2024-09-19,1013.0
2024-09-20,1013.5
2024-09-23,1039.0
2024-09-24,1042.75
2024-09-25,1053.25
2024-09-26,1039.75
2024-09-27,1065.75
2024-09-30,1056.25
2024-10-01,1056.0
2024-10-02,1054.75
2024-10-03,1046.25
2024-10-04,1037.5
2024-10-07,1034.25
2024-10-08,1016.0
2024-10-09,1021.25
2024-10-10,1014.25
2024-10-11,1005.0
2024-10-14,996.0
2024-10-15,992.5
2024-10-16,978.25
2024-10-17,990.0
2024-10-18,970.0
2024-10-21,989.0
2024-10-22,1001.0
2024-10-23,1005.0
2024-10-24,1005.0
2024-10-25,997.75
2024-10-28,986.75
2024-10-29,979.75
2024-10-30,992.5
2024-10-31,996.25
2024-11-01,995.0
2024-11-04,997.25
2024-11-05,1003.25
2024-11-06,1004.75
2024-11-07,1026.5
2024-11-08,1030.75
2024-11-11,1022.0
2024-11-12,1012.25
2024-11-13,1006.25
2024-11-14,988.25
2024-11-15,998.25
2024-11-18,1010.0
2024-11-19,998.5
2024-11-20,990.75
2024-11-21,980.75
2024-11-22,984.5
2024-11-25,986.0
2024-11-26,983.0
2024-11-27,989.0
2024-11-29,990.75
2024-12-02,985.25
2024-12-03,991.5
2024-12-04,983.75
2024-12-05,993.75
2024-12-06,994.5
2024-12-09,989.5
2024-12-10,1000.5
2024-12-11,1002.5
2024-12-12,1002.5
2024-12-13,995.25
2024-12-16,986.5
2024-12-17,978.25
2024-12-18,953.0
2024-12-19,965.75
2024-12-20,979.5
2024-12-23,975.0
2024-12-24,979.75
2024-12-26,996.75
2024-12-27,990.0
2024-12-30,992.25
2024-12-31,1010.0
2025-01-02,1012.0
2025-01-03,991.75
2025-01-06,996.25
2025-01-07,997.25
2025-01-08,993.75
2025-01-09,996.5
2025-01-10,1026.5
2025-01-13,1052.0
2025-01-14,1046.25
2025-01-15,1042.25
2025-01-16,1019.75
2025-01-17,1035.25
2025-01-21,1067.5
2025-01-22,1056.25
2025-01-23,1064.0
2025-01-24,1054.5
2025-01-27,1045.25
2025-01-28,1045.75
2025-01-29,1059.5
2025-01-30,1044.0
2025-01-31,1044.5
2025-02-03,1056.5
2025-02-04,1075.0
2025-02-05,1058.25
2025-02-06,1061.25
2025-02-07,1048.25
2025-02-10,1049.0
2025-02-11,1060.25
2025-02-12,1045.75
2025-02-13,1046.75
2025-02-14,1053.0
2025-02-18,1054.75
2025-02-19,1048.75
2025-02-20,1061.5
2025-02-21,1057.0
2025-02-24,1047.75
2025-02-25,1049.0
2025-02-26,1041.25
2025-02-27,1038.25
2025-02-28,1025.0
2025-03-03,1010.5
2025-03-04,1001.75
2025-03-05,1012.25
2025-03-06,1027.75
2025-03-07,1025.0
2025-03-10,1013.25
2025-03-11,1009.75
2025-03-12,1001.5
2025-03-13,1009.0
2025-03-14,1016.75
2025-03-17,1015.0
2025-03-18,1012.25
2025-03-19,1008.25
2025-03-20,1013.5
2025-03-21,1009.75
2025-03-24,1006.5
2025-03-25,1002.25
2025-03-26,1000.75
2025-03-27,1015.5
2025-03-28,1022.25
2025-03-31,1014.0
2025-04-01,1032.25
2025-04-02,1029.0
2025-04-03,1012.0
2025-04-04,976.75
2025-04-07,984.0
2025-04-08,992.25
2025-04-09,1012.5
2025-04-10,1035.5
2025-04-11,1053.25
2025-04-14,1049.75
2025-04-15,1045.75
2025-04-16,1049.0
2025-04-17,1046.75
2025-04-21,1041.25
2025-04-22,1046.0
2025-04-23,1051.0
2025-04-24,1063.0
2025-04-25,1058.75
2025-04-28,1061.25
2025-04-29,1052.5
2025-04-30,1043.75
2025-05-01,1050.25
2025-05-02,1058.0
2025-05-05,1046.0
2025-05-06,1040.5
2025-05-07,1039.0
2025-05-08,1044.5
2025-05-09,1052.25
2025-05-12,1070.0
2025-05-13,1075.0
2025-05-14,1076.0
2025-05-15,1053.25
2025-05-16,1050.75
2025-05-19,1051.0
2025-05-20,1053.75
2025-05-21,1061.5
2025-05-22,1067.75
2025-05-23,1060.25
2025-05-27,1061.75
2025-05-28,1048.25
2025-05-29,1050.75
2025-05-30,1042.25
2025-06-02,1034.25
2025-06-03,1040.75
2025-06-04,1044.5
2025-06-05,1050.5
2025-06-06,1057.5
2025-06-09,1055.25
2025-06-10,1057.75
2025-06-11,1049.5
2025-06-12,1026.75
2025-06-13,1053.75
2025-06-16,1060.5
2025-06-17,1067.5
2025-06-18,1066.25
2025-06-20,1060.5
2025-06-23,1046.25
2025-06-24,1036.75
2025-06-25,1018.25
2025-06-26,1016.25
2025-06-27,1025.25
2025-06-30,1027.0
2025-07-01,1027.5
2025-07-02,1047.5
2025-07-03,1047.75
2025-07-07,1020.75
2025-07-08,1017.5
2025-07-09,1007.25
2025-07-10,1013.75
2025-07-11,1007.25
2025-07-14,1007.0
2025-07-15,1002.25
2025-07-16,1019.5
2025-07-17,1027.0
2025-07-18,1035.0
2025-07-21,1026.5
2025-07-22,1026.0
2025-07-23,1022.5
2025-07-24,1024.75
2025-07-25,1021.25
2025-07-28,1011.5
2025-07-29,1008.25
2025-07-30,995.75
2025-07-31,990.25
2025-08-01,988.0
2025-08-04,994.5
2025-08-05,990.25
2025-08-06,985.0
2025-08-07,994.5
2025-08-08,986.5
2025-08-11,1010.25
2025-08-12,1032.0
2025-08-13,1042.0
2025-08-14,1031.0
2025-08-15,1042.5
2025-08-18,1040.25
2025-08-19,1033.0
2025-08-20,1035.25
2025-08-21,1055.0
2025-08-22,1058.0
2025-08-25,1047.75
2025-08-26,1048.75
2025-08-27,1048.0
2025-08-28,1048.0
2025-08-29,1053.0
2025-09-02,1039.75
2025-09-03,1031.5
2025-09-04,1033.25
2025-09-05,1026.5
2025-09-08,1034.0
2025-09-09,1030.5
2025-09-10,1024.5
2025-09-11,1033.75
2025-09-12,1045.25
2025-09-15,1043.0
2025-09-16,1048.75
2025-09-17,1043.75
2025-09-18,1038.75
2025-09-19,1026.0
2025-09-22,1011.0
2025-09-23,1012.25
2025-09-24,1008.25
2025-09-25,1011.75
2025-09-26,1014.0
2025-09-29,1009.25
2025-09-30,1000.5
2025-10-01,1014.75
2025-10-02,1022.0
2025-10-03,1017.0
2025-10-06,1017.5
2025-10-07,1021.25
2025-10-08,1029.5
2025-10-09,1021.5
2025-10-10,1007.0
2025-10-13,1008.0
2025-10-14,1006.25
2025-10-15,1006.75
2025-10-16,1011.5
2025-10-17,1037.75
2025-10-20,1050.5
2025-10-21,1048.0
2025-10-22,1049.75
2025-10-23,1061.25
2025-10-24,1060.25
2025-10-27,1083.25
2025-10-28,1093.25
2025-10-29,1093.25
2025-10-30,1106.5
2025-10-31,1115.0
2025-11-03,1134.25
2025-11-04,1120.25
2025-11-05,1134.5
2025-11-06,1108.0
2025-11-07,1117.0
2025-11-10,1127.25
2025-11-11,1126.5
2025-11-12,1134.0
2025-11-13,1146.0
2025-11-14,1122.5
2025-11-17,1157.5
2025-11-18,1150.5
2025-11-19,1135.0
2025-11-20,1123.25
2025-11-21,1126.25
2025-11-24,1121.0
2025-11-25,1123.75
2025-11-26,1132.25
2025-11-28,1137.25
2025-12-01,1127.25
2025-12-02,1123.75
2025-12-03,1116.0
2025-12-04,1119.5
2025-12-05,1105.25
2025-12-08,1093.5
2025-12-09,1087.5
2025-12-10,1101.25
2025-12-11,1103.0
2025-12-12,1086.0
2025-12-15,1082.25
2025-12-16,1072.25
2025-12-17,1069.0
2025-12-18,1061.0
2025-12-19,1059.25
2025-12-22,1063.75
2025-12-23,1062.5
2025-12-24,1075.75
2025-12-26,1071.25
2025-12-29,1063.5
2025-12-30,1060.75
2025-12-31,1047.25
2026-01-02,1046.0
2026-01-05,1062.0
2026-01-06,1056.5
2026-01-07,1066.0
2026-01-08,1061.25
2026-01-09,1062.75
2026-01-12,1050.5
2026-01-13,1038.75
2026-01-14,1042.25
2026-01-15,1052.25
2026-01-16,1056.25
2026-01-20,1052.75
2026-01-21,1064.75
2026-01-22,1063.75
2026-01-23,1067.5
2026-01-26,1060.0
2026-01-27,1067.25
2026-01-28,1074.75
2026-01-29,1072.0
2026-01-30,1064.25
2026-02-02,1059.75
2026-02-03,1066.75
2026-02-04,1092.0
2026-02-05,1110.5
2026-02-06,1114.75
2026-02-09,1109.75
2026-02-10,1123.25
2026-02-11,1139.0
2026-02-12,1151.25
2026-02-13,1149.5
2026-02-17,1149.5
2026-02-18,1147.5
2026-02-19,1156.25
2026-02-20,1153.5
2026-02-23,1150.25
2026-02-24,1154.25
2026-02-25,1164.75
2026-02-26,1162.75
2026-02-27,1169.75
2026-03-02,1161.75
2026-03-03,1171.25
