date,value
2006-01-23,28.75
2006-01-24,28.82
2006-01-25,28.98
2006-01-26,28.98
2006-01-27,28.98
2006-01-28,28.98
2006-01-29,28.98
2006-01-30,28.98
2006-01-31,28.98
2006-02-01,28.98
2006-02-02,28.98
2006-02-03,28.98
2006-02-04,28.98
2006-02-05,28.98
2006-02-06,29.57
2006-02-07,29.48
2006-02-08,29.67
2006-02-09,29.17
2006-02-10,29.52
2006-02-11,29.52
2006-02-12,29.52
2006-02-13,29.45
2006-02-14,30.02
2006-02-15,30.05
2006-02-16,29.32
2006-02-17,29.03
2006-02-18,29.03
2006-02-19,29.03
2006-02-20,28.85
2006-02-21,29.36
2006-02-22,29.3
2006-02-23,29.26
2006-02-24,29.41
2006-02-25,29.41
2006-02-26,29.41
2006-02-27,29.27
2006-02-28,29.36
2006-03-01,29.52
2006-03-02,28.9
2006-03-03,28.93
2006-03-04,28.93
2006-03-05,28.93
2006-03-06,28.81
2006-03-07,27.88
2006-03-08,27.75
2006-03-09,27.57
2006-03-10,27.63
2006-03-11,27.63
2006-03-12,27.63
2006-03-13,27.88
2006-03-14,27.9
2006-03-15,28.14
2006-03-16,28.1
2006-03-17,27.93
2006-03-18,27.93
2006-03-19,27.93
2006-03-20,29.74
2006-03-21,29.74
2006-03-22,30.16
2006-03-23,30.35
2006-03-24,28.92
2006-03-25,28.92
2006-03-26,28.92
2006-03-27,29.91
2006-03-28,29.14
2006-03-29,29.13
2006-03-30,29.9
2006-03-31,29.94
2006-04-01,29.94
2006-04-02,29.94
2006-04-03,30.39
2006-04-04,29.72
2006-04-05,29.97
2006-04-06,30.2
2006-04-07,30.39
2006-04-08,30.39
2006-04-09,30.39
2006-04-10,30.95
2006-04-11,31.67
2006-04-12,31.25
2006-04-13,31.56
2006-04-14,32.07
2006-04-15,32.07
2006-04-16,32.07
2006-04-17,32.1
2006-04-18,32.89
2006-04-19,32.57
2006-04-20,33.13
2006-04-21,33.54
2006-04-22,33.54
2006-04-23,33.54
2006-04-24,33.74
2006-04-25,34.11
2006-04-26,33.85
2006-04-27,34.68
2006-04-28,34.6
2006-04-29,34.6
2006-04-30,34.6
2006-05-01,34.6
2006-05-02,34.6
2006-05-03,34.6
2006-05-04,34.6
2006-05-05,34.6
2006-05-06,34.6
2006-05-07,34.6
2006-05-08,34.92
2006-05-09,33.96
2006-05-10,33.65
2006-05-11,33.5
2006-05-12,34.83
2006-05-13,34.83
2006-05-14,34.83
2006-05-15,35.54
2006-05-16,34.58
2006-05-17,35.84
2006-05-18,36.01
2006-05-19,35.92
2006-05-20,35.92
2006-05-21,35.92
2006-05-22,36.4
2006-05-23,34.73
2006-05-24,34.14
2006-05-25,34.3
2006-05-26,34.95
2006-05-27,34.95
2006-05-28,34.95
2006-05-29,35.79
2006-05-30,36.34
2006-05-31,36.16
2006-06-01,37.43
2006-06-02,37.36
2006-06-03,37.36
2006-06-04,37.36
2006-06-05,37.68
2006-06-06,37.57
2006-06-07,36.1
2006-06-08,37.01
2006-06-09,36.08
2006-06-10,36.08
2006-06-11,36.08
2006-06-12,37.02
2006-06-13,36.13
2006-06-14,35.93
2006-06-15,35.85
2006-06-16,35.64
2006-06-17,35.64
2006-06-18,35.64
2006-06-19,36.1
2006-06-20,36.16
2006-06-21,35.96
2006-06-22,35.85
2006-06-23,36.25
2006-06-24,36.25
2006-06-25,36.25
2006-06-26,35.83
2006-06-27,35.86
2006-06-28,35.85
2006-06-29,36.57
2006-06-30,36.45
2006-07-01,36.45
2006-07-02,36.45
2006-07-03,35.75
2006-07-04,35.64
2006-07-05,35.34
2006-07-06,36.11
2006-07-07,35.99
2006-07-08,35.99
2006-07-09,35.99
2006-07-10,36.03
2006-07-11,36.31
2006-07-12,36.32
2006-07-13,34.21
2006-07-14,34.55
2006-07-15,34.55
2006-07-16,34.55
2006-07-17,34.95
2006-07-18,35.13
2006-07-19,34.11
2006-07-20,34.31
2006-07-21,34.4
2006-07-22,34.4
2006-07-23,34.4
2006-07-24,34.4
2006-07-25,34.89
2006-07-26,34.69
2006-07-27,34.28
2006-07-28,33.84
2006-07-29,33.84
2006-07-30,33.84
2006-07-31,32.44
2006-08-01,31.92
2006-08-02,31.68
2006-08-03,31.5
2006-08-04,30.52
2006-08-05,30.52
2006-08-06,30.52
2006-08-07,29.96
2006-08-08,30.56
2006-08-09,30.5
2006-08-10,30.9
2006-08-11,30.56
2006-08-12,30.56
2006-08-13,30.56
2006-08-14,29.68
2006-08-15,30.14
2006-08-16,31.07
2006-08-17,31.01
2006-08-18,30.99
2006-08-19,30.99
2006-08-20,30.99
2006-08-21,31.4
2006-08-22,31.35
2006-08-23,31.12
2006-08-24,31.31
2006-08-25,31.45
2006-08-26,31.45
2006-08-27,31.45
2006-08-28,32.23
2006-08-29,32.29
2006-08-30,32.14
2006-08-31,32.2
2006-09-01,31.63
2006-09-02,31.63
2006-09-03,31.63
2006-09-04,32.11
2006-09-05,32.22
2006-09-06,32.35
2006-09-07,31.83
2006-09-08,31.89
2006-09-09,31.89
2006-09-10,31.89
2006-09-11,32.01
2006-09-12,32.1
2006-09-13,31.69
2006-09-14,31.81
2006-09-15,32.24
2006-09-16,32.24
2006-09-17,32.24
2006-09-18,32.74
2006-09-19,32.7
2006-09-20,32.76
2006-09-21,32.88
2006-09-22,32.6
2006-09-23,32.6
2006-09-24,32.6
2006-09-25,32.58
2006-09-26,32.36
2006-09-27,32.6
2006-09-28,32.88
2006-09-29,33.23
2006-09-30,33.23
2006-10-01,33.23
2006-10-02,33.23
2006-10-03,33.23
2006-10-04,33.23
2006-10-05,33.23
2006-10-06,33.23
2006-10-07,33.23
2006-10-08,33.23
2006-10-09,33.91
2006-10-10,34.04
2006-10-11,34.02
2006-10-12,33.68
2006-10-13,34.61
2006-10-14,34.61
2006-10-15,34.61
2006-10-16,34.37
2006-10-17,34.19
2006-10-18,34.65
2006-10-19,34.65
2006-10-20,34.35
2006-10-21,34.35
2006-10-22,34.35
2006-10-23,33.16
2006-10-24,33.28
2006-10-25,33.02
2006-10-26,32.68
2006-10-27,32.04
2006-10-28,32.04
2006-10-29,32.04
2006-10-30,32.51
2006-10-31,32.51
2006-11-01,32.72
2006-11-02,33.69
2006-11-03,32.83
2006-11-04,32.83
2006-11-05,32.83
2006-11-06,32.84
2006-11-07,32.75
2006-11-08,33.41
2006-11-09,32.81
2006-11-10,33.02
2006-11-11,33.02
2006-11-12,33.02
2006-11-13,32.13
2006-11-14,32.58
2006-11-15,33.27
2006-11-16,32.91
2006-11-17,33.41
2006-11-18,33.41
2006-11-19,33.41
2006-11-20,33.52
2006-11-21,33.91
2006-11-22,34.34
2006-11-23,34.46
2006-11-24,32.87
2006-11-25,32.87
2006-11-26,32.87
2006-11-27,34.42
2006-11-28,33.42
2006-11-29,33.9
2006-11-30,34.58
2006-12-01,34.95
2006-12-02,34.95
2006-12-03,34.95
2006-12-04,34.92
2006-12-05,36.19
2006-12-06,35.88
2006-12-07,36.59
2006-12-08,36.08
2006-12-09,36.08
2006-12-10,36.08
2006-12-11,36.46
2006-12-12,36.43
2006-12-13,36.51
2006-12-14,37.24
2006-12-15,37.74
2006-12-16,37.74
2006-12-17,37.74
2006-12-18,38.42
2006-12-19,37.79
2006-12-20,38.24
2006-12-21,37.55
2006-12-22,37.17
2006-12-23,37.17
2006-12-24,37.17
2006-12-25,37.67
2006-12-26,39.24
2006-12-27,39.79
2006-12-28,39.27
2006-12-29,39.97
2006-12-30,39.97
2006-12-31,39.97
2007-01-01,39.97
2007-01-02,39.97
2007-01-03,39.97
2007-01-04,39.64
2007-01-05,40.37
2007-01-06,40.37
2007-01-07,40.37
2007-01-08,41.06
2007-01-09,41.05
2007-01-10,42.26
2007-01-11,42.25
2007-01-12,41.95
2007-01-13,41.95
2007-01-14,41.95
2007-01-15,43.29
2007-01-16,44.79
2007-01-17,44.9
2007-01-18,45.76
2007-01-19,46.62
2007-01-20,46.62
2007-01-21,46.62
2007-01-22,48.3
2007-01-23,48.05
2007-01-24,48.35
