date,strategy_nav,benchmark_nav,strategy_drawdown,benchmark_drawdown,strategy_daily_return,benchmark_daily_return,excess_nav,position
2021-04-27,1.1081058795549896,1.1096015269456863,-0.002747651264726314,-0.0034345640809080313,-0.002747651264726425,-0.0034345640809080313,0.9986520860377567,0.8
2021-04-28,1.1056402792014344,1.1065153666251564,-0.004966596032543014,-0.006206334514219258,-0.0022250584524878825,-0.002781323065609853,0.9992091502295255,0.8
2021-04-29,1.1076244333967278,1.1089975223815838,-0.0031809341494891674,-0.0039770381647161734,0.001794574811191474,0.0022432185139893424,0.9987618646956873,0.8
2021-04-30,1.1000819884575699,1.099557778527507,-0.009968842299387548,-0.01245514694562,-0.006809568940283839,-0.008511961175354799,1.0004767461431312,0.8
2021-05-03,1.0958237189498765,1.0942374780756112,-0.013801119833913744,-0.0172334636749224,-0.003870865583086136,-0.00483858197885767,1.001449631278445,0.8
2021-05-04,1.0793178073866427,1.0736349546838926,-0.028655800580723034,-0.035737189748026865,-0.015062560955562533,-0.018828201194453165,1.0052930958310904,0.8
2021-05-05,1.0760827385973804,1.0696124104096427,-0.031567237121162384,-0.03934995387174445,-0.0029973273554112726,-0.0037466591942640903,1.0060492269206747,0.8
2021-05-06,1.0792783993366708,1.0735829675327169,-0.02869126629850205,-0.03578388092203433,0.002969716569801939,0.0037121457122524237,1.005305069078213,0.8
2021-05-07,1.0868405075372158,1.0829857205292264,-0.02188566197537334,-0.027338994707251096,0.007006633511050353,0.008758291888812941,1.003559407049343,0.8
2021-05-10,1.0646880702221722,1.0553933862346179,-0.04182199707677181,-0.0521204734512668,-0.020382417807780495,-0.02547802225972562,1.0088068431248327,0.8
2021-05-11,1.0638980437998633,1.054414474330306,-0.042532990240644275,-0.05299966273224421,-0.0007420261806295515,-0.0009275327257869392,1.008994157136908,0.8
2021-05-12,1.0411571483889273,1.0262417450210193,-0.06299891482359721,-0.0783024111363696,-0.021375070236724716,-0.026718837795905892,1.014534005696292,0.8
2021-05-13,1.0471211343203601,1.033589928889114,-0.057631558610006794,-0.0717027932718568,0.005728228385754619,0.007160285482193274,1.0130914640836228,0.8
2021-05-14,1.0665870060336333,1.0576078389241184,-0.04011302843666531,-0.05013160901998859,0.01858989478414799,0.023237368480184983,1.0084900723869912,0.8
2021-05-17,1.0633511422362658,1.053597060972546,-0.04302518045358994,-0.05373380546674866,-0.0030338488834594558,-0.0037923111043243196,1.0092578857943244,0.8
2021-05-18,1.0585563338183133,1.047658528703637,-0.04734032221464546,-0.05906737418990582,-0.0045091486974556,-0.005636435871819501,1.0104020583196713,0.8
2021-05-19,1.0583081160635863,1.0473514507529798,-0.04756370857461911,-0.059343169837556276,-0.00023448705259889737,-0.0002931088157486217,1.0104613072361999,0.8
2021-05-20,1.0733316104169852,1.065936395873851,-0.03404314586796253,-0.04265148954860143,0.014195765982858788,0.017744707478573485,1.0069377634273118,0.8
2021-05-21,1.0692240716745969,1.0608373484307305,-0.037739771555043045,-0.047231092509236405,-0.0038269055923850106,-0.004783631990481263,1.0079057578961306,0.8
2021-05-24,1.0766111918583203,1.0758139545972218,-0.031091649665674015,-0.03378016648718829,0.006908860714437398,0.014117721428874797,1.0007410549544293,0.5
2021-05-25,1.076453575607587,1.0754989555273766,-0.031233498183169228,-0.03406307632259431,-0.00014640034575641447,-0.00029280069151282895,1.0008876067013401,0.5
2021-05-26,1.0796390754992935,1.0818643053836008,-0.028366671729567194,-0.028346170298044426,0.0029592543179657316,0.005918508635931463,0.9979431525069882,0.5
2021-05-27,1.0795715007432864,1.0817288773167069,-0.02842748639122239,-0.028467802187729485,-6.259013548187697e-05,-0.00012518027096375395,0.9980056217240203,0.5
2021-05-28,1.080061131795534,1.082710096343112,-0.027986837419064936,-0.027586540813231197,0.0004535420321029049,0.0009070840642058098,0.9975533944344613,0.5
2021-06-01,1.0795795859916728,1.0817446426510129,-0.028420209981005473,-0.028453642882002472,-0.00044585050761042355,-0.0008917010152208471,0.997998551068361,0.5
2021-06-02,1.0803595977683398,1.0833077947734921,-0.02771822961010928,-0.02704973045171377,0.0007225143813277546,0.0014450287626555092,0.9972785232236155,0.5
2021-06-03,1.0747906366101774,1.0721394781428257,-0.032730078836307075,-0.03708032076836476,-0.0051547291935630235,-0.010309458387126047,1.0024727738520962,0.5
2021-06-04,1.0826843154505315,1.0878878935536938,-0.02562607378683801,-0.022936210393744827,0.007344387429025434,0.014688774858050868,0.9952168066820155,0.5
2021-06-07,1.0824136443716688,1.093182200430002,-0.02586966726839135,-0.01818123925144588,-0.00025,0.004866592327830599,0.9901493492538596,0.0
2021-06-08,1.0824136443716688,1.0965834367244471,-0.02586966726839135,-0.015126489912944407,0.0,0.0031113169361038917,0.9870782360208683,0.0
2021-06-09,1.0824136443716688,1.0955470774800051,-0.02586966726839135,-0.016057274322595516,-0.0,-0.0009450801550839882,0.9880119865423346,0.0
2021-06-10,1.0824136443716688,1.1040977333832807,-0.02586966726839135,-0.008377681314916563,0.0,0.007804918728772536,0.9803603536571301,0.0
2021-06-11,1.0824136443716688,1.1079635471633058,-0.02586966726839135,-0.004905681411061624,0.0,0.003501332955533787,0.976939762271916,0.0
2021-06-14,1.0824136443716688,1.1162102012787156,-0.02586966726839135,0.0,0.0,0.007443073498693664,0.9697220497820841,0.0
2021-06-15,1.0824136443716688,1.1082344802011634,-0.02586966726839135,-0.0071453576292487275,-0.0,-0.0071453576292487275,0.9767009272037739,0.0
2021-06-16,1.0808669960552282,1.1056215106220293,-0.02726159081531565,-0.009486287300148333,-0.0014288884147783119,-0.0023577768295566237,0.9776103175191716,0.5
2021-06-17,1.085550471956904,1.1152029886767225,-0.023046644004396266,-0.0009023502928384719,0.004333073281697741,0.008666146563395483,0.9734106552610627,0.5
2021-06-18,1.0805306732652642,1.104889153165453,-0.027564268292633476,-0.01014239800020944,-0.004624196498750233,-0.009248392997500465,0.9779539152589172,0.5
2021-06-21,1.0848088037195318,1.1136382984728472,-0.023714116675869534,-0.0023041384166907486,0.003959286450739619,0.007918572901479237,0.9741123354029312,0.5
2021-06-22,1.0890965358076796,1.122441661149441,-0.019855323960709326,0.0,0.003952523314197265,0.00790504662839453,0.9702923309995335,0.5
2021-06-23,1.0898018386518773,1.123895455684684,-0.019220578733810667,0.0,0.0006476036062997848,0.0012952072125995695,0.9696647789966935,0.5
2021-06-24,1.0935427385718246,1.1316113179104277,-0.015853913778428264,0.0,0.003432642327503288,0.006865284655006576,0.9663589620074687,0.5
2021-06-25,1.0932693528871817,1.1308773454683858,-0.016099950299983568,-0.0006486082548177174,-0.00025,-0.0006486082548177174,0.9667444106720278,0.0
2021-06-28,1.0932693528871817,1.141911772113554,-0.016099950299983568,0.0,0.0,0.009757403567579814,0.9574026466717822,0.0
2021-06-29,1.0932693528871817,1.1441026152536302,-0.016099950299983568,0.0,0.0,0.0019185747914842732,0.9555693154716026,0.0
2021-06-30,1.092078731957888,1.1421827051514115,-0.017171462995745457,-0.0016780925737094332,-0.001089046286854661,-0.0016780925737093222,0.9561331361720439,0.5
2021-07-01,1.092772566033583,1.1436340387564212,-0.01654703921604561,-0.0004095581034093687,0.0006353333833825081,0.0012706667667650162,0.9555264437755415,0.5
2021-07-02,1.097172670081991,1.1528438394418363,-0.012587116091446027,0.0,0.0040265506155403585,0.008053101231080717,0.95170970477077,0.5
2021-07-06,1.0984656360785998,1.1547582124510303,-0.011423496801319377,0.0,0.001178452609936015,0.0016605657624200187,0.9512516336619535,0.8
2021-07-07,1.0985507301165331,1.1548700309684998,-0.011346915464862217,0.0,7.746627216942414e-05,9.683284021178018e-05,0.9512332129661932,0.8
2021-07-08,1.0922416034256432,1.1465793108211022,-0.01702488498658794,-0.007178920506271003,-0.005743136405016714,-0.007178920506270892,0.9526088541083599,0.8
2021-07-09,1.1007719979565536,1.157772775082589,-0.009347860490512505,0.0,0.007809988654667599,0.009762485818334499,0.9507668703628228,0.8
2021-07-12,1.1026480262930132,1.16023924240878,-0.0076595076901649906,0.0,0.0017042842113919932,0.0021303552642399914,0.9503626372814271,0.8
2021-07-13,1.0993197139588473,1.1558615551402565,-0.010654859807513573,-0.0037730901597803346,-0.003018472127824268,-0.0037730901597803346,0.9510825142250292,0.8
2021-07-14,1.0973603829541902,1.1532864223634574,-0.012418181780977644,-0.005992574454633859,-0.0017823122607355303,-0.0022278903259194127,0.9515072419784008,0.8
2021-07-15,1.0912567867997545,1.1452680964312436,-0.017911181784900698,-0.012903499063223078,-0.005562070810324205,-0.006952588512905256,0.9528395929304299,0.8
2021-07-16,1.0843000798792328,1.1361418135656163,-0.02417194841736303,-0.020769362009454895,-0.006374949512042072,-0.00796868689005259,0.9543703672663136,0.8
2021-07-19,1.075145437780117,1.1241513924289326,-0.032410771533111116,-0.031103800544554194,-0.008442904569494569,-0.010553630711868212,0.9564062678933936,0.8
2021-07-20,1.0886361425318565,1.14178341922108,-0.02026966006714792,-0.015906911706747295,0.012547795189080625,0.01568474398635078,0.9534524010468811,0.8
2021-07-21,1.09662932009351,1.1522626753864602,-0.01307611002442255,-0.006874932971375425,0.007342377539536571,0.009177971924420714,0.9517181659344375,0.8
2021-07-22,1.0997860772106947,1.1564088045008567,-0.010235150954009953,-0.0033014207483370583,0.002878599960208561,0.0035982499502607013,0.9510357175855279,0.8
2021-07-23,1.108916572675641,1.1684095307828917,-0.002018058873250461,0.0,0.00830206496894661,0.010377581211183262,0.9490821013182017,0.8
2021-07-26,1.1091389825507338,1.1687024583847085,-0.0018178986048044132,0.0,0.00020056502046532644,0.00025070627558165803,0.9490345250780949,0.8
2021-07-27,1.0983691972520249,1.1545172720003896,-0.011510288007904879,-0.0121375515919806,-0.00971004127358448,-0.0121375515919806,0.9513666221285031,0.8
2021-07-28,1.1044826611134924,1.1625497482814442,-0.006008407450060482,-0.0052645650388792875,0.005565946201661909,0.006957432752077386,0.950051954977591,0.8
2021-07-29,1.1054211389613362,1.1637845200259354,-0.005163813756203228,-0.004208032868836753,0.0008496990318505482,0.0010621237898131852,0.9498503545456177,0.8
2021-07-30,1.0991031853151816,1.1554701134250438,-0.01084972719559274,-0.011322253037743701,-0.00571542683912405,-0.0071442835489050616,0.9512173205910281,0.8
2021-08-02,1.0996060062237383,1.156130873192649,-0.010397207863908742,-0.010756874088752255,0.00045748289630545005,0.0005718536203818125,0.9511085913545259,0.8
2021-08-03,1.1044127453111818,1.1624481580052564,-0.006071328962665379,-0.005351490736227649,0.00437132851242854,0.005464160640535676,0.9500748379233854,0.8
2021-08-04,1.1055643606515915,1.1639633219881889,-0.005034919785300129,-0.004055041009385585,0.0010427399948966353,0.0013034249936207942,0.9498274900648545,0.8
2021-08-05,1.112421297175462,1.1729872455369301,0.0,0.0,0.006202204745302354,0.0077527559316279415,0.9483660640029002,0.8
2021-08-06,1.1088747010410809,1.168312631654961,-0.0031881771262256553,-0.003985221407782125,-0.003188177126225611,-0.003985221407782014,0.9491249781921095,0.8
2021-08-09,1.1103348828718127,1.1702356948240409,-0.0018755612724664639,-0.0023457635395086607,0.001316814090321472,0.00164601761290184,0.9488130363676567,0.8
2021-08-10,1.1060257092332875,1.1645586363924056,-0.005749249819662183,-0.007185593173833937,-0.003880967539612712,-0.00485120942451589,0.9497381022045891,0.8
2021-08-11,1.1046525227668405,1.1627513138483545,-0.006983662060720208,-0.008726379359641045,-0.0012415502234563115,-0.0015519377793203892,0.950033347294853,0.8
2021-08-12,1.1077121601429778,1.1667770111894653,-0.004233231640243695,-0.005294374999467388,0.0027697735831660355,0.003462216978957544,0.9493777727191641,0.8
2021-08-13,1.1081093400617863,1.167299958864013,-0.0038761907243451965,-0.004848549457427298,0.00035855877826360686,0.00044819847282950853,0.9492927089110588,0.8
2021-08-16,1.1063665772886837,1.1650051414215854,-0.005442829890214829,-0.006804936836027564,-0.0015727353881932694,-0.0019659192352415866,0.9496666906882929,0.8
2021-08-17,1.0981353228922481,1.1541707422619316,-0.012842233710813611,-0.016041524190985812,-0.007439897919374517,-0.009299872399218145,0.9514496275829468,0.8
2021-08-18,1.0903268174392617,1.143912046968699,-0.019861611596523776,-0.024787310074221747,-0.007110695093953012,-0.008888368867441265,0.9531561629485108,0.8
2021-08-19,1.0912803831381828,1.1451625840474964,-0.019004413247892482,-0.023721196965528102,0.0008745686923123941,0.0010932108653904926,0.9529479903902633,0.8
2021-08-20,1.1016587350308045,1.158776065577023,-0.009674897605776334,-0.012115374667524215,0.009510252408988507,0.011887815511235633,0.9507089141353844,0.8
2021-08-23,1.1153140926419964,1.1767302435175055,0.0,0.0,0.012395270129465353,0.01549408766183169,0.9478077909411738,0.8
2021-08-24,1.119920816428934,1.1828057419347044,0.0,0.0,0.004130427309516804,0.005163034136896005,0.9468341053173194,0.8
2021-08-25,1.1212367362674611,1.1845430048711805,0.0,0.0,0.0011750115001195383,0.0014687643751494228,0.9465563779927062,0.8
2021-08-26,1.1155089519659134,1.1769790281832648,-0.005108452226257998,-0.006385565282822525,-0.005108452226257932,-0.006385565282822414,0.9477730063616902,0.8
2021-08-27,1.1264770199179572,1.1914446068060252,0.0,0.0,0.009832344180398068,0.012290430225497584,0.945471584228972,0.8
2021-08-30,1.134601005758575,1.2021852599046094,0.0,0.0,0.007211852258832075,0.009014815323540093,0.9437821636979669,0.8
2021-08-31,1.134205644227383,1.2016616200934336,-0.00034845864685950634,-0.00043557330857424414,-0.0003484586468593953,-0.00043557330857424414,0.9438644167891409,0.8
2021-09-01,1.1358989309357486,1.205610105748479,0.0,0.0,0.001492927421921958,0.003285854843843916,0.9421776787699937,0.5
2021-09-02,1.136707663066922,1.2073268352983217,0.0,0.0,0.0007119754312182591,0.0014239508624365182,0.9415078252493656,0.5
2021-09-03,1.1364234861511553,1.2098735904733695,-0.00024999999999997247,0.0,-0.00025,0.0021094165230068906,0.939291092143373,0.0
2021-09-07,1.1364234861511553,1.2107249185259052,-0.00024999999999997247,0.0,0.0,0.0007036504137616362,0.9386306243162037,0.0
2021-09-08,1.1364234861511553,1.2038193175794316,-0.00024999999999997247,-0.005703691103410513,-0.0,-0.005703691103410624,0.9440149942403384,0.0
2021-09-09,1.1364234861511553,1.2007961416920567,-0.00024999999999997247,-0.008200687606179868,-0.0,-0.002511320298010933,0.946391686893503,0.0
2021-09-10,1.1364234861511553,1.1903413410208687,-0.00024999999999997247,-0.016835845362672575,-0.0,-0.008706557514796764,0.954703871056455,0.0
2021-09-13,1.1364234861511553,1.1895609185206761,-0.00024999999999997247,-0.01748043645702524,-0.0,-0.0006556291656001356,0.9553302134071436,0.0
2021-09-14,1.1364234861511553,1.1842200846821471,-0.00024999999999997247,-0.021891705901311287,-0.0,-0.004489752273612702,0.9596387536833403,0.0
2021-09-15,1.1364234861511553,1.1939669833909508,-0.00024999999999997247,-0.013841240795933851,0.0,0.008230648031459342,0.9518047835155643,0.0
2021-09-16,1.1364234861511553,1.1955726634640218,-0.00024999999999997247,-0.012515027014007307,0.0,0.001344827868280607,0.9505264890036134,0.0
2021-09-17,1.1364234861511553,1.1847091176619189,-0.00024999999999997247,-0.021487788403381836,-0.0,-0.009086478918501784,0.9592426269107663,0.0
2021-09-20,1.1364234861511553,1.1587162342107287,-0.00024999999999997247,-0.042956648136472486,-0.0,-0.021940308438318068,0.9807608218462924,0.0
2021-09-21,1.1364234861511553,1.1612756016532217,-0.00024999999999997247,-0.04084273489050638,0.0,0.0022087957059100383,0.9785992959236496,0.0
2021-09-22,1.1364234861511553,1.1731234426445214,-0.00024999999999997247,-0.03105699346401891,0.0,0.010202436849988672,0.9687160317838036,0.0
2021-09-23,1.1364234861511553,1.1853604182289403,-0.00024999999999997247,-0.020949845756744634,0.0,0.010431106514105393,0.9587155675816287,0.0
2021-09-24,1.1364234861511553,1.185002891208503,-0.00024999999999997247,-0.021245145717096126,-0.0,-0.0003016188282812804,0.9590048214922032,0.0
2021-09-27,1.1364234861511553,1.1788816348697815,-0.00024999999999997247,-0.026301006255734727,-0.0,-0.0051656045602379574,0.96398438362023,0.0
2021-09-28,1.1364234861511553,1.145547642724917,-0.00024999999999997247,-0.05383326534680033,-0.0,-0.028275944894625926,0.9920351138324915,0.0
